Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
Career,,,NBA,,79,73,1965,6.7,15.1,.444,4.3,9.7,.438,2.5,5.4,.453,0.9,1.2,.756,1.0,5.8,6.8,2.5,2.4,1.8,1.8,4.2,18.6,,112,102
6 seasons,,SAS,NBA,,79,73,1965,6.7,15.1,.444,4.3,9.7,.438,2.5,5.4,.453,0.9,1.2,.756,1.0,5.8,6.8,2.5,2.4,1.8,1.8,4.2,18.6,,112,102
