Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1994-95,22,TOT,NBA,PG,49,4,552,2.6,8.0,.328,0.6,2.4,.243,2.0,5.5,.365,2.0,2.6,.775,0.8,2.3,3.1,6.2,1.2,0.4,3.3,5.3,7.8
1994-95,22,MIN,NBA,PG,34,4,496,2.7,7.6,.352,0.6,2.3,.250,2.1,5.3,.397,2.3,2.9,.775,0.7,2.3,3.0,5.6,1.3,0.4,3.0,5.7,8.2
1994-95,22,SAS,NBA,PG,15,0,56,1.9,10.9,.176,0.6,3.2,.200,1.3,7.7,.167,0.0,0.0,,1.3,2.6,3.9,11.6,0.0,0.6,5.1,1.9,4.5
1995-96,23,UTA,NBA,PG,65,0,961,3.9,9.1,.430,0.5,2.3,.226,3.4,6.7,.500,2.4,2.9,.844,0.8,2.1,2.9,5.5,1.1,0.1,2.9,4.9,10.8
1996-97,24,UTA,NBA,PG,82,0,1083,4.6,10.2,.451,0.7,2.4,.278,4.0,7.8,.504,2.3,3.0,.787,0.7,2.1,2.8,6.6,1.5,0.3,3.7,4.7,12.2
1997-98,25,UTA,NBA,PG,82,18,1726,4.8,10.8,.441,1.0,2.5,.407,3.8,8.4,.451,2.6,3.1,.852,0.5,2.9,3.5,7.2,1.1,0.3,3.3,3.8,13.2
1998-99,26,UTA,NBA,PG,50,0,1038,4.9,10.9,.446,0.7,1.7,.420,4.1,9.2,.451,2.3,2.8,.838,0.4,2.8,3.3,6.4,1.0,0.1,3.8,4.2,12.8
1999-00,27,UTA,NBA,PG,82,5,2096,4.8,11.6,.418,1.0,2.8,.368,3.8,8.8,.434,1.4,1.8,.824,0.4,2.5,2.9,6.0,1.0,0.2,2.3,3.8,12.2
2000-01,28,DAL,NBA,SG,82,40,2426,3.9,10.0,.393,1.6,4.0,.398,2.3,6.0,.389,1.5,1.9,.825,0.3,2.6,2.9,4.4,1.5,0.2,1.5,3.2,11.0
2001-02,29,NYK,NBA,PG,39,0,609,3.5,10.3,.337,0.8,3.4,.241,2.7,6.9,.385,2.3,2.9,.796,0.5,2.4,2.9,5.9,1.4,0.2,3.1,3.3,10.1
2002-03,30,NYK,NBA,PG,82,76,2243,4.2,10.1,.417,2.1,5.4,.389,2.1,4.7,.450,1.4,1.7,.848,0.4,2.6,3.0,7.1,1.1,0.1,2.4,3.6,11.9
2003-04,31,TOT,NBA,PG,67,23,1457,4.1,11.1,.368,1.3,4.0,.319,2.8,7.1,.396,1.9,2.2,.854,0.5,2.7,3.2,6.7,1.4,0.1,2.4,3.4,11.4
2003-04,31,NYK,NBA,PG,33,23,730,3.9,10.0,.396,1.4,4.2,.329,2.6,5.8,.444,1.6,1.8,.889,0.3,2.9,3.3,7.7,1.5,0.1,2.5,4.2,10.8
2003-04,31,PHO,NBA,PG,34,0,727,4.3,12.3,.345,1.2,3.9,.308,3.1,8.5,.363,2.2,2.6,.830,0.6,2.5,3.1,5.8,1.3,0.1,2.4,2.6,11.9
2004-05,32,UTA,NBA,PG,74,1,1428,4.1,10.2,.398,0.7,2.6,.262,3.4,7.6,.444,1.7,2.1,.795,0.4,1.9,2.3,6.3,1.1,0.2,2.8,3.9,10.5
2005-06,33,TOT,NBA,PG,32,0,394,3.1,9.4,.330,1.2,3.8,.310,1.9,5.6,.344,1.8,2.2,.833,0.3,2.7,3.0,6.3,1.0,0.2,1.9,3.1,9.2
2005-06,33,LAC,NBA,PG,13,0,112,1.3,5.5,.235,0.3,1.3,.250,1.0,4.2,.231,0.0,0.0,,0.3,4.2,4.5,8.0,1.0,0.0,1.0,3.5,2.9
2005-06,33,DEN,NBA,PG,19,0,282,3.8,11.0,.349,1.5,4.9,.316,2.3,6.1,.375,2.6,3.1,.833,0.3,2.2,2.4,5.6,1.0,0.3,2.3,2.9,11.7
